station_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
MIRTO CROSIA,0.55781084,-0.109981105,-0.82059205,-0.51777184,-0.04354639,0.2034308,-0.895729,0.8293099,-0.5823277,-0.58812857,-0.21861123,0.5447653,-0.5062132,-0.3261013,1.1209655,0.3006978,-0.11041742,0.022536978,0.16577846,0.9150782,-0.30694786,0.103105746,0.9780746,0.285732,-0.91713804,-0.3905735,0.42122507,-0.5319336,0.13016728,0.25506106,-0.7879734,0.9152946,0.2054222,-0.2811262,-0.2685596,0.039256763,-0.24536416,0.2511184,-0.46567082,-0.90083474,0.49021068,0.38484788,-0.34852135,-0.3676873,-0.5762314,-0.3990294,0.57676595,0.31280413,0.5471757,-0.19089025,0.27865317,-1.0062063,-0.039075334,0.19768599,0.42114595,-0.5419339,-0.6526951,0.42940372,0.031221243,0.23713908,-0.33026475,0.45893776,-0.3495321,1.2254704
IL CIONFO BIN. LE CURE,0.2855633,-0.5085635,-0.38270092,-0.40153918,-0.1752444,-0.39255568,-0.6410723,0.06591835,-0.56762296,0.6896872,0.15658532,-0.1750853,-0.522316,0.17198578,-0.19553688,0.7925492,0.22956218,0.010026543,-0.21327385,0.4922635,0.05756862,-0.107800394,0.6514539,-0.2768896,-0.43504015,-0.3734998,-0.16305864,-0.6013625,0.12012561,0.3068186,-0.36347955,-0.5654775,0.5486721,0.64183605,-0.6048283,0.16806173,-0.37897146,0.10544878,0.23581706,0.5548176,-0.3320529,0.021537622,0.15341826,-0.329561,0.13927326,-0.017449595,0.24042599,0.47154114,0.2180437,-0.15718187,-0.074704096,-0.36477482,-0.37697095,0.15660349,0.43738973,-0.27188596,0.2845117,-0.614361,-0.30677116,0.7683716,-0.22145262,-0.32283193,0.2408677,-0.07399219
SCURCOLA MARSICANA,0.7278208,0.3993338,-1.0165874,-0.4882754,0.55974346,-0.1977894,0.3277683,-0.60297585,-0.67346424,0.91100705,-0.0031360711,0.23198898,-0.9960062,-0.21987335,-0.39389497,-0.2979168,0.61331767,0.43680787,0.09079861,0.82269424,-0.22656214,0.17465566,-0.21185656,-0.1892166,-0.01673416,-0.1754525,0.013609668,-0.21107614,0.49253443,-0.27766898,-0.22826923,0.2899676,0.39875495,-0.640222,-0.35716116,0.16186596,-0.1585248,0.28811732,0.5834759,0.068848975,0.20315653,-0.0645758,0.10034782,0.15029989,-0.16623603,0.10956984,-0.15202898,0.11376355,0.8507956,-0.37116364,0.51965195,0.031774398,0.15705633,-0.37324917,0.9436062,0.1653037,0.08657173,0.06268643,0.034191635,0.06506252,-0.17827643,0.39323527,-0.78300816,-0.00798786
BIANZE`,0.23347758,0.32403526,-0.23837948,-0.036269017,0.7042165,0.2605172,-0.11694184,0.17447592,-0.084050626,-0.42717808,-0.5104034,-0.0010957823,-0.34698042,-0.18790732,0.18103865,0.14783505,0.3862165,-0.3532124,0.5172344,0.43729448,-0.08244004,-0.32812142,0.33822334,-0.16130349,-0.7207511,0.16269003,0.43589473,-0.45922875,0.15749748,0.133585,-0.0064456975,0.37031204,-0.7392709,0.46502447,0.8279083,0.713591,-0.77862674,-0.016277393,0.16839145,-0.022161352,-0.7788788,0.28660434,1.2095973,-0.33762065,-0.44681013,0.20319507,-0.14301135,-0.38382027,-0.29055995,-0.056096673,0.6702221,-0.62891835,0.17806917,0.61915493,0.9484211,0.3433904,-0.009852756,-0.2672327,-0.38033453,-1.0602063,-0.08246177,0.25589687,0.37661082,0.0060595893
IL NETO,0.28475675,-0.26784727,-0.022365233,-0.25656384,0.23044209,-0.20435247,-0.083202854,-0.1423049,-1.0656669,0.2718361,0.17699921,0.15193738,-0.6031081,-0.033455558,0.00942458,0.11702451,0.22975382,-0.12084848,0.21929982,0.26030487,-0.2457139,-0.7324581,0.41483688,0.48530748,-0.24916102,-0.25731623,-0.08600281,-0.13260667,0.389321,-0.3113241,-0.103667244,0.13846225,0.11796321,0.2028021,-0.7379557,0.04958835,-0.18857262,0.113770135,0.59931076,0.32256052,-0.32291055,-0.53270227,0.13076198,0.15978591,0.54034275,-0.0010807315,-0.022549111,0.04523256,-0.19492836,-0.3257893,-0.19643374,-1.1816616,0.04633446,0.85301816,0.70828,0.68871593,-0.0876093,-0.0165619,-0.4817974,0.42742282,-0.5447356,0.30867958,0.34777611,0.14394417
TORRAZZA P.,-0.01794609,0.5508579,-0.102372095,-0.32238802,0.7314295,-0.053513553,-0.24798469,0.24450772,0.13941912,-0.35514715,-0.6322164,0.2898556,-0.1544156,-0.06159798,-0.10478134,-0.077284746,0.6218475,-0.3714961,0.31182528,0.82510847,-0.12735973,-0.14748958,0.27343795,-0.53961384,-0.7616943,0.14970845,0.47762585,-0.20690855,0.3801886,-0.12140936,-0.042088572,0.19814116,-0.19225514,0.25718284,0.75766903,0.50813425,-0.9738451,0.082627125,0.421117,0.17947859,-0.8924002,0.5858164,0.7623079,-0.52112234,-0.4523963,0.0609121,-0.113704875,-0.27260503,-0.36034703,-0.059822705,0.43604013,-0.4535035,-0.026491381,0.5383448,0.71734136,-0.040425546,0.33922932,-0.2848351,-0.19383076,-0.78565055,0.23656887,-0.3164492,0.15387216,0.21463904
VILLAPIANA TORRE CERCHIARA,0.77088535,-0.72814363,-0.4954255,-0.13474187,-0.1952592,0.06487111,-0.8006449,0.34456864,-0.56362784,0.07549874,-0.16465439,-0.34264702,-0.29157355,0.05814647,0.7359246,-0.14183657,-0.24295571,0.29617152,0.057078153,1.0480858,-0.3935647,0.119130485,0.55732393,0.027987301,-0.12471442,-0.30648726,0.8034905,-0.87707216,0.27333793,-0.06887412,-0.60559654,0.19471242,0.0920193,-0.36102313,-0.025594426,-0.02004912,-0.3088053,0.4061654,0.073477656,-0.61314774,0.53972256,0.47181976,-0.1270537,-0.43961218,-0.2546591,-0.48761693,0.1316791,0.06514664,0.014337065,-0.016711652,0.15454015,-0.48414955,-0.00074592937,-0.49110407,0.66764206,-0.59479123,-0.3578555,0.027730009,-0.27964154,0.039580077,-0.43285802,0.34480178,0.2506992,0.61978275
SERRAVALLE,0.45555243,0.38692805,-0.5541839,-0.5519428,-0.25742406,-0.53346354,-0.31686887,-0.20063624,-0.72268593,-0.17909272,-0.104725644,-0.03991237,-0.65483904,-0.9172779,-0.094772816,-0.03636527,-0.48546582,-0.26904002,-0.33828446,0.2675222,-0.07529988,-0.09088672,0.25838265,0.21840768,-0.68338984,-0.08483956,0.35203525,-0.6468795,0.2628239,0.6381512,-0.36779276,0.29036546,0.26590583,0.40281346,-0.16161963,0.19760554,-1.0006948,0.123933956,0.21275587,0.1848681,0.27217388,0.16732614,0.776448,-0.24395986,0.46065775,-0.46417314,-0.11341359,-0.45624483,0.083993815,0.5902229,-0.59969264,0.049118422,-0.09873241,0.11470104,0.2949087,0.06569982,-0.3475122,-0.03512075,-0.37410423,0.10319902,0.030788984,-0.1179492,-0.09820735,0.60857767
MONTENERO PETACCIATO,-0.02915026,0.6038539,0.08703389,-0.63005877,0.31410342,-0.07047756,0.5245638,0.10923214,-1.1501034,0.2315749,-0.11456182,0.34151983,-0.2684286,-0.27538726,-0.21908493,0.24363914,-0.17802678,0.5576058,-0.08756775,0.33304527,0.075332806,-0.1872929,0.78259236,-0.6804332,-1.5081726,-0.066288985,0.0011467558,-0.025189258,0.5122258,0.21751665,-0.45269257,0.032607444,-0.23794742,-0.32705563,0.20609376,-0.245961,0.2448137,0.57754844,0.40193853,0.13971138,-0.17774208,-0.13154219,0.034842677,-0.2657947,-0.40262705,-0.39242283,0.22708882,-0.33599585,0.84319067,0.18802671,0.2815259,-0.014868302,0.15268128,-0.38782224,0.6888592,0.43948165,-0.3630518,0.649863,-0.049948137,0.008780054,-0.14405404,0.32481235,-0.47613844,0.43185556
PRATO BORGONUOVO,0.26504168,-0.3958868,-0.05956108,-0.52639586,0.18533765,0.35892525,-0.38387132,-0.23426054,-0.83758396,0.13591568,0.11016184,0.30264658,-0.39314032,0.12223005,-0.07786404,-0.4927394,-0.14321864,-0.09947915,0.486634,0.34489018,0.1185346,-0.022188487,0.3052946,0.9183494,-0.3208786,-0.49743286,-0.28795826,-0.165672,0.38418737,-0.5348131,-0.17577547,-0.03234478,0.06625877,0.5356401,-0.7968883,0.07209961,-0.35769358,0.32398748,0.41879702,0.3162269,-0.35589093,-0.3215338,-0.053258613,-0.118383646,0.5518107,-0.03698176,-0.22547129,0.26364565,-0.032966025,-0.553128,0.03997502,-0.70027393,0.017465895,0.5799965,0.7292627,0.35034248,0.5934336,-0.033335023,-0.65850914,0.4175516,-0.73556185,0.019496769,0.20913425,0.057342626
PIEVE LIGURE,0.40417987,0.10867665,-0.7771265,-0.0062604905,-0.5036467,-0.68925595,0.0627646,-0.03920263,-0.53334296,1.1496506,-0.33713,0.045499444,0.35121372,-0.5085601,-0.32797298,0.26662877,0.25634742,0.2342129,0.24724476,0.2702679,-0.5719082,0.7412478,0.09955825,0.04916221,-0.124626204,-0.52642834,-0.29649016,0.1892902,0.08728393,-0.015413213,-0.0165193,0.31079713,-0.29451004,-0.48655638,-0.21596828,-0.15740643,-0.51385725,-0.31346467,-0.10420614,-0.21116011,-0.1146008,-0.04320054,0.28505918,-0.06626304,-0.5410807,0.12948462,0.23636422,-0.082656026,-0.42533383,0.23819318,0.46994656,-0.22821607,-0.3163287,1.0565871,0.9552676,-0.28183106,0.7375194,0.015303951,-0.8877234,-0.4809248,-0.48898605,-0.047752615,-0.35632464,0.14457949
GRUMO APPULA,0.21955694,0.11794834,0.31560108,0.0054764557,0.5174961,-0.060235925,0.12619078,0.08994538,-1.0483019,0.42144194,-0.114428975,0.055030417,0.21458459,-0.15822178,0.6466542,0.42090142,-0.29452345,0.1514623,0.2881993,0.6919646,-0.08263027,0.10676838,0.38508496,-0.057535496,-0.5783245,0.11890614,1.1117322,-0.12931475,0.18790494,0.28097743,0.093432784,-0.39155328,-0.25888833,-0.7307741,-0.12136171,0.5161775,0.12062304,-0.088744216,0.18610252,-0.04448562,-0.38833615,0.62638974,0.12379088,-0.5373935,-0.1646708,-0.45814693,0.6684867,-0.37013566,0.58191,0.5014902,0.20736665,-0.13340037,-0.36154348,-0.16615221,0.62039715,-0.06864168,-0.20962664,-0.04978202,-0.026370216,-0.085979946,-0.5399174,0.08265442,0.022189502,0.8100855
FRATTA,-0.112025104,-1.03035,-0.3613295,-0.5877506,0.007554045,-0.870839,-0.1505038,-0.3203041,-0.2911271,-0.022673333,-0.47625533,0.023661632,-0.55266684,-0.8410796,-0.19352031,-0.4701701,0.056766734,0.82565844,0.43071705,0.67496324,-0.064320475,0.20455723,0.37817195,0.34187543,-0.84361416,0.06806011,-0.5898635,-0.2684491,0.051319133,0.20054586,-0.011887827,-0.25022656,0.42126513,-0.26182976,0.37571,-0.2928745,-0.6535513,0.083022095,-0.31069213,0.54533035,0.33759585,0.2980493,0.6908255,0.07190853,-0.01965376,0.242363,0.17774522,-0.16336097,0.55421436,-0.12407145,-0.2142319,-0.43325028,-0.25407943,0.21191405,0.18237384,0.1988009,-0.5817962,-0.06663274,-0.13422316,0.43700808,-0.68077886,-0.54504883,0.5370046,0.7250381
LONGARONE ZOLDO,0.32491714,0.08983068,-0.021897063,0.24003524,0.6464828,-0.7684006,-0.0034395088,-0.121334024,0.29251942,0.17016248,-0.50350094,-0.1079858,-0.1348687,-0.683912,-0.11042497,0.5390425,-0.16244029,-0.21976158,0.7801509,0.46280602,-0.07912934,0.5446512,-0.59472615,0.051497318,-0.036101025,-0.007644742,0.13296746,-0.27122694,0.856212,0.50279385,-0.08249473,0.42406583,0.67306376,0.032125864,-0.36652923,-0.4262338,-0.31247544,0.8032116,0.38444385,0.36647242,-0.0783662,0.62870574,0.26951125,0.11445093,0.0158113,-0.5789525,0.4053308,0.63555735,0.16087784,-0.35900024,0.03354327,0.02932227,-0.04643999,-0.23887394,0.4401662,0.75825673,-0.27051085,-0.5062133,-0.37137964,0.39420915,-0.289013,0.37987113,-0.63137645,0.25418535
BOLGHERI,-0.06935928,-0.17877741,-0.46508163,-0.25926277,0.01811625,-0.542714,0.3122133,-0.6104205,-0.39426002,-0.14095652,-0.43723235,0.017041752,-0.53354436,-0.18025084,0.2904777,0.1406634,-0.11956634,-0.1190793,0.7951701,0.38349742,-0.3250333,0.31419313,0.72587526,-0.3424412,0.066659525,0.100899994,0.12414611,0.020107156,0.4537091,-1.0399799,-0.23095044,-0.4349218,0.29842034,-0.24735959,-0.38054866,0.16475978,-0.3473233,-0.4082249,0.20448098,0.23392361,-0.1246454,-0.7119479,-0.43168378,0.45242646,-0.45599085,-0.05140858,0.21214676,-0.010717011,0.24735264,0.38222006,0.282797,-0.3802303,-0.06616737,0.20094128,1.0090126,0.10003512,0.38074714,-0.101355396,-0.75421834,0.26438373,0.07484382,-0.07108795,0.17449151,-0.024370959
S.MARTINO IN GATTARA,0.18437935,-0.31704295,-0.30645233,-0.46441397,-0.045540594,0.12402858,-0.1986371,-0.14742282,-0.4503449,0.034362733,0.44895107,0.35647172,-1.1251252,-0.25957498,-0.023222463,0.40826687,-0.41353044,0.1881094,0.43311542,0.82149726,-0.31800148,0.30734295,0.35720107,-0.3763779,-0.22414097,0.06747639,0.467213,-0.03148249,0.47338784,0.203813,0.54985565,-0.9731051,-0.2745214,0.9847598,-0.26284721,0.32133338,-0.03418076,-0.27316275,0.5908808,0.52788824,-0.82295805,0.023065355,0.11030766,-0.3805994,0.106880605,0.027604584,0.22523467,0.08512368,0.26038355,-0.12386906,-0.50090903,-0.26121855,-0.9909203,0.012325887,0.67040706,-0.015295894,0.106782354,0.015433444,0.022950951,0.70549005,-0.11247603,-0.30350408,0.18727511,0.5195992
SERRAVALLE PISTOIESE,0.19854836,0.028970873,0.06957515,-0.8304235,0.12641767,-0.20728947,0.27063212,-0.30372238,-0.83653164,0.1757312,0.07294687,0.18567204,-0.39463302,0.24273068,0.11049363,-0.20666261,-0.4354653,-0.12213917,0.22140984,0.49446812,0.20254517,-0.09594461,0.36467156,0.4260616,-0.063905895,-0.73165387,0.06445303,0.07391704,0.3449229,-0.1904751,-0.29736438,-0.10419854,-0.24360828,0.7924245,-0.5615467,-0.055673867,-0.8171937,0.058740772,0.266842,0.2766795,-0.3986057,-0.5439597,-0.100552104,-0.18356074,0.25820422,-0.35244906,-0.025004039,0.5547305,-0.076498784,-0.48627427,-0.14175911,-0.9885045,-0.13204348,0.703627,0.9499079,0.41087213,0.17881325,-0.19515757,-0.623515,0.33407357,-0.2556236,0.08624647,0.20678057,-0.16468821
S.GIORGIO DELLE PERTICHE,0.2261003,0.45332024,-0.7387113,0.4759893,0.5774742,-0.9089326,0.13943233,-0.15922259,-0.28624266,-0.070539825,-0.6961599,0.27965158,-0.5556504,0.12951922,-0.6461253,0.19840518,-0.5613463,0.28085288,1.3136612,0.16274579,-0.02280755,0.65882766,0.3019322,-0.47539568,-0.7406804,-0.1437289,-0.5448823,-0.443291,0.15261827,1.0191323,-0.05846062,0.1140359,0.7386669,-0.053431854,0.13259524,-0.6852306,-0.75193137,0.21571322,0.30407128,0.34339204,-0.39561602,0.23132181,0.26335096,-0.23645279,0.37130606,-0.6546075,0.5049423,-0.041796952,-0.51170266,0.31044063,0.16328445,-0.12980181,0.18833935,0.059011545,0.2640299,0.28129202,0.11775652,0.041954495,0.2213615,0.32470325,-0.7210927,-0.014825711,0.17432444,0.37143287
PRATO PORTA AL SERRAGLIO,0.41809264,-0.27313513,-0.13902387,-0.49990472,0.27021185,0.20427859,-0.43283418,-0.26895064,-0.87774175,0.22571418,0.029502327,0.28755385,-0.3597408,0.21537273,-0.12184707,-0.4830156,-0.20079513,-0.04193923,0.54898983,0.31496495,0.08544315,-0.10595452,0.38303363,0.9241538,-0.3532929,-0.42310196,-0.39009875,-0.16899018,0.36591128,-0.59080875,-0.19282088,-0.030785905,0.032203883,0.4995043,-0.7892873,0.07191504,-0.3673265,0.27345014,0.47976747,0.34977287,-0.38081357,-0.3496641,-0.15006249,-0.10557979,0.47784436,-0.11795838,-0.2742528,0.25522524,-0.09010126,-0.52335745,-0.014431213,-0.7195645,-0.048357047,0.6553569,0.71716976,0.3795764,0.59556776,-0.1483899,-0.5503971,0.4435569,-0.7173153,0.0497562,0.29491583,0.006198187
CALCERANICA,0.28802058,1.1726725,-0.9040501,-0.6599868,0.2728201,-0.012478867,-0.78509057,-0.19926845,-0.3597778,-0.1942419,-0.39905885,-0.25451794,-0.7267599,0.2536597,-0.30915064,-0.22175781,-0.55613226,0.28209296,0.86814296,0.25790492,-0.28186324,0.80134684,0.51027447,0.086564735,-0.90802836,-0.2694216,0.53793323,-0.6459953,0.55251753,0.31928426,-0.26320893,0.27278405,1.0200759,0.27063003,0.1608665,-0.6032358,-0.66298264,0.12581374,0.28921244,0.3038752,-0.10446851,-0.08160523,0.15073422,0.24282657,0.44390565,-0.33788827,-0.4651817,-0.24131986,0.017595207,0.24672711,-0.66932255,0.38612625,0.040393747,0.5747154,0.042061105,0.033317063,-0.51356614,-0.53701764,-0.49642405,-0.41683146,-1.1451159,-0.0023239637,0.0839903,1.0951014
MONZONE-M.DEI BANCHI-ISOLANO,-0.2228939,0.18080747,-1.0051532,-0.77123684,0.25703332,-0.47063482,0.086346306,-0.25297016,-0.72736645,-0.18242453,0.23729427,1.001787,-0.6809867,0.4489629,0.243667,0.7913702,-0.25168967,0.27081296,0.18463102,0.175126,0.0021941967,0.8759145,0.40408754,0.12694757,-0.076770216,-0.22874233,-0.12008329,0.40975887,0.17213261,-0.22414897,-0.2958795,0.28878412,-0.61915964,0.087777995,-0.34217763,0.0046820566,-0.8987974,-0.046237465,0.109327435,0.7833592,-0.3151238,-1.4337159,0.075106,-0.14185084,-0.22406454,0.45740312,0.3671531,0.44464603,0.09708695,0.110218726,-0.15096761,-0.9362098,0.13582276,0.697989,0.91270435,0.040651843,0.87264234,-0.013588127,-0.23851277,0.7493761,-0.6004259,-0.26812088,-0.26556242,-0.12374091
BELLINZAGO,0.058944523,-0.18759452,-0.70405763,-0.034348816,0.30695155,-0.21654586,-0.055614706,0.5466985,0.054785587,-0.57873154,-0.59144413,-0.31270844,-0.6367967,0.5219139,0.20681795,0.021545365,0.5218833,-0.20733406,0.37923026,0.58916444,-0.18530524,-0.32361108,0.84698874,0.23189756,-0.61185753,-0.1102172,0.08598111,-0.16752249,0.37392613,0.15925522,0.21705285,0.17032723,-0.40328336,-0.4940776,0.29792455,-0.07792038,-0.42341188,0.16833904,0.4233676,0.14922811,-0.6221067,0.7253976,0.93032354,-0.51157403,-0.83005494,0.2630098,-0.12875363,-0.054889075,-0.06220907,-0.31466582,0.27976128,0.12445288,-0.16059214,0.8601641,0.79219973,-0.40998402,0.5563161,0.15978555,-0.50922495,-0.74128014,-0.23698393,-0.6579102,0.029662559,-0.14354204
ROCCHETTA CAIRO,0.4816347,0.13325344,-0.080141015,-0.15939845,-0.023737118,-0.17712969,-0.72667754,0.6015853,-0.1017777,0.20482123,-0.34644982,0.29097238,0.29818204,0.04404809,-0.14229129,0.25605693,0.61620855,0.13623226,0.20915672,1.3369244,-0.12917113,0.7490414,0.1714078,0.3077136,-0.7838101,-0.08361381,-0.007850206,0.19686663,-0.06234112,0.13142513,0.25860795,0.5316379,-0.011976941,0.52452326,0.025041068,-0.520188,-0.3683358,0.10608611,-0.022686321,0.50632274,-0.26857066,-0.46393093,0.5831658,0.2803233,-0.4078325,-0.02094006,0.22190581,-0.39699352,-0.106671154,0.24942146,0.75133073,-0.5499282,-0.6418153,0.40946203,0.877102,0.048818585,0.72493386,-0.7603718,-0.09113993,-0.5353402,-0.452644,0.296253,-0.3705105,-0.084503435
VILLA S.G.CANNITELLO,0.5789551,-0.12917235,0.21861693,-0.40994257,0.14227271,0.014757215,-0.263632,-0.15764067,-0.22543728,-0.08394739,0.30468264,-0.097938664,-0.32405952,0.16096777,0.14443843,-0.017201148,0.11341607,-0.16752714,0.55372244,0.5307328,-0.32594612,0.49986917,0.27342725,-0.4897751,0.28261617,-0.41212147,0.5971977,-0.18123686,0.7720123,-0.15711434,-0.27729964,0.37696713,-0.7775767,-0.7389549,-0.4756722,0.014122905,-0.62901133,0.36360362,-0.31810796,-0.27289808,0.102816164,0.5775961,0.38386354,-0.6947484,-1.1848353,-0.09967749,0.25322974,0.03688909,0.2128922,-0.4191272,0.12881544,-0.9409691,0.27035424,-0.22066358,0.15679209,0.19021925,-0.056018736,-0.24170306,-0.31278348,0.2848208,-0.07966429,0.5269965,0.17404522,0.53906494
CASABIANCA,0.47734624,-0.030369563,-0.59021163,-0.0025303757,0.17113744,-0.3453314,-0.06388242,0.06156078,-0.4722762,0.47727612,-0.5434039,0.5169042,-0.37500957,0.50206745,0.28990784,0.1095313,-0.17446212,0.7485175,0.05374545,0.85005987,0.67201936,0.49114656,0.0123187015,-0.43882337,-0.07702971,0.08302073,-0.2036904,-0.122869134,0.7059362,-0.22024532,-0.18972869,0.6670036,0.66131955,-0.39055544,0.09870317,1.0480905,-0.036776,-0.19672744,-0.360356,-0.08389139,-0.3574634,0.36814564,0.2151714,0.23912679,0.10994779,0.2855222,0.38689375,0.15293677,0.0691539,-0.5883606,0.114092305,-0.1650238,-0.015582936,0.093744144,0.6798748,0.61272824,0.2628129,-0.63059384,0.3175301,0.31023362,-0.26930636,0.016563285,-0.06281681,0.3389268
PONTE S.STEFANO,-0.13768855,0.14890352,-0.54610103,-0.5312468,0.026899096,0.3961659,-0.41505846,-0.3507964,-0.29285306,0.539948,-0.24292497,0.47218692,-0.83145916,0.36732545,0.22542761,0.054229587,0.47287464,-0.05387457,0.9069329,0.15221229,-0.36414957,0.045267455,0.84623253,-0.34199142,-0.2554375,-0.4655892,-0.57131416,-1.0713681,1.3853579,-0.07914973,0.39037767,0.8991208,-0.8291388,-0.003707935,-0.106598884,0.106195375,-0.22857228,-0.38006535,-0.05566239,-0.07231649,-0.039517365,0.41795358,0.022618257,-0.34870568,-0.5974084,0.584441,0.18641575,0.27667445,0.021564476,0.95426506,0.1758751,-0.7861674,-0.34239247,-0.6911117,0.06424287,0.5349625,0.11297205,-0.521942,-0.857922,0.022979138,-0.2308716,0.869323,-0.23819453,0.67269355
ORSAGO,0.017100118,0.22794951,-0.3811426,0.49333352,0.7551374,-0.49498942,-0.4011635,-0.09571499,-0.0783585,-0.65313286,-0.19037496,0.33386612,-0.34398326,-0.38727868,-0.37650698,0.055590738,-0.35252187,-0.11284466,0.737877,0.313557,-0.60313314,0.43096033,-0.9778458,0.16606475,-0.5361922,-0.5275861,0.011672759,-0.2635376,0.4585367,0.13785598,-0.048764393,0.45298785,0.19567664,-0.05676343,0.08047313,-1.1052127,-0.5069721,0.62363654,-0.15436509,-0.15853113,-0.4139897,0.20888467,0.4279826,-0.5381594,0.04737203,-0.2258036,0.62645787,-0.23840754,0.72446054,-0.4268499,-0.16454403,-0.411391,-0.3657561,0.11341383,0.6467027,0.7772237,-0.123580255,-0.5624919,-0.42936423,0.3475852,-0.6004107,-0.20634136,0.039483834,0.42728516
ANTIGNANO,-0.09900743,-0.18118252,-0.8079811,-0.07189664,0.18111755,-0.26181042,0.38060677,-0.72927773,-0.22527836,-0.23316437,-0.19031493,-0.20803455,-0.4761484,0.108380035,0.6484346,0.26469073,-0.024202326,0.010910366,0.9424066,0.44293585,-0.31339276,0.19605552,0.71801573,-0.1133412,-0.0021874642,-0.21475619,-0.24990183,0.4003443,0.20904213,-0.60642165,-0.0131083205,-0.44004667,0.42712545,0.12216347,-0.066699386,0.13330115,-0.34060073,-0.24892734,0.05635736,0.2916535,0.020992327,-0.62194073,-0.27069452,0.5950591,-0.4342929,-0.12089504,0.3901111,-0.39262548,0.032086514,0.15283681,0.35329926,-0.34647694,0.13828339,0.64568573,0.77060866,0.29759786,0.38692906,-0.03236673,-0.6857128,0.12718374,0.13826104,-0.08308554,-0.24113658,0.2805415
FOSSALTA DI PIAVE,-0.05319192,-0.35658792,-0.8805589,-0.57925695,0.5642628,-0.64532864,-0.28676268,0.23536117,0.032712474,-0.21051638,0.07817829,0.23331559,-0.5662846,-0.13013378,-0.5359763,0.32211354,-0.5962538,-0.2316899,0.50168,0.5696436,-0.299854,-0.013381757,-0.091942035,-0.17050207,-0.63307804,-0.050281793,-0.38671497,0.03265071,-0.017308805,0.0055300146,0.78458196,0.26430914,0.43416682,-0.060669497,0.49309918,-0.17491628,-0.6579352,0.1972637,0.71993834,-0.5457045,0.053539496,0.2872935,0.18665998,-0.006607485,-0.1557277,-0.5116909,-0.047061287,-0.033675194,-0.0010305814,0.057354584,0.26362655,-0.13385183,-0.38489982,0.21728113,0.4943714,0.92980427,-0.2937245,-0.36488026,0.3818331,0.43408263,-0.94103014,0.13326097,0.04999468,0.44780567
ALBUZZANO,-0.17569126,-0.1558526,-0.19455239,-0.041404817,-0.33658424,-1.1262292,-0.019824011,-0.45408928,-0.095068075,-0.5406111,0.053551786,0.47555974,0.017638924,-0.42810243,-0.3691934,0.34275755,0.24737066,0.31410632,0.67139214,0.7196211,-0.51213354,0.21419406,0.9363862,0.21228103,-0.5552868,0.10047182,0.41036582,-0.8049579,0.87788826,-0.22103062,-0.48128736,-0.34992385,-0.8525853,-0.35100517,0.5165094,-0.29277843,0.31368127,0.42731106,0.16545242,0.11199171,-0.41687754,-0.14613435,0.20221508,-0.03997405,0.034182932,0.20486407,-0.47789854,-0.31471574,-0.09651848,0.21930933,0.33499333,-0.14816473,-0.14135082,0.5027472,0.30563515,0.50603795,0.22123992,-0.13153513,-0.4501094,-0.9309066,-0.8488153,-0.11591534,-0.5514462,-0.016767578
BRANCALEONE,0.030945761,0.33976144,-0.5267348,0.030324902,0.23860508,0.13423555,-0.74947673,0.41558638,-0.41432494,-0.27207902,0.1766946,0.29360613,-0.5107745,-0.31049857,0.40388733,0.15664533,-0.12214923,-0.05188786,0.2906188,0.68897027,-0.21908969,0.6186463,0.71993226,-0.2350626,-0.40332258,-0.003360078,0.7581735,-0.3957238,0.47464323,-0.040565528,-0.21031737,0.16369839,-0.41150507,-0.77769196,-0.16741662,-0.101217136,-0.46214,0.008377313,-0.7651566,-0.11271134,-0.4311055,0.14489585,-0.14047264,-0.17744665,-1.0141081,-0.23929235,0.17404401,0.21296476,0.49336138,-0.20732126,0.14245014,-1.1833073,0.43668196,0.08979353,0.14003862,-0.25682023,-0.72136986,0.10445416,0.14968301,0.49618497,-0.55192566,1.286294,0.32351485,0.35984987
CAMPORGIANO,-0.51031405,-0.02398104,-1.5005437,-0.7279811,0.075304724,-0.44929618,-0.038307946,-0.05941599,-0.27576742,-0.15302259,-0.15924257,0.6917586,-0.8936629,0.06343879,0.5463579,0.25022465,-0.11982158,0.15318538,0.17931665,0.6335669,-0.06920216,0.43636104,0.19264638,0.20115153,-0.16516364,-0.42816943,0.043182064,0.14089884,0.17503448,-0.44785967,-0.65845853,0.5071493,-0.7033525,0.23064078,-0.45847127,0.06453807,-0.37122923,-0.04180184,-0.01859339,0.8326904,-0.2962317,-1.0830289,0.12699696,0.3518051,0.07392164,0.13616936,0.14101917,0.58235204,-0.049428083,-0.18015277,0.29878318,-0.99543387,-0.24888651,0.51934373,0.77840394,-0.0024245544,0.5496883,0.52686685,-0.89898443,0.89962953,-0.6308082,-0.4110936,-0.41430268,0.077419996
